Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,SMA_50,RSI_14,MACD_Value,Bollinger_Bands_Upper
1936-05-13,46.81,45.49,47.98,45.2,3214357,-2.8199,2.78,46.3766,49.66,-0.0355,47.5399
1936-05-14,45.49,44.8,46.16,44.79,17357599,-1.5168,1.37,46.3332,46.44,-0.0884,47.5604
1936-05-15,44.8,45.47,47.69,43.11,2303470,1.4955,4.58,46.2888,49.84,-0.0753,47.6101
1936-05-18,45.47,47.6,48.68,44.47,11298700,4.6844,4.21,46.299,58.8,0.1057,48.0449
1936-05-19,47.6,49.12,49.23,46.83,15393477,3.1933,2.4,46.356,63.77,0.3675,48.6706
1936-05-20,49.12,48.83,49.72,48.07,2567354,-0.5904,1.65,46.4,62.23,0.5453,48.9274
1936-05-21,48.83,49.18,49.52,46.78,4922562,0.7168,2.74,46.4244,63.38,0.7063,49.3431
1936-05-22,49.18,47.8,49.32,46.64,19614816,-2.806,2.68,46.4402,56.12,0.7144,49.4208
1936-05-25,47.8,47.92,49.16,47.4,15890700,0.251,1.76,46.4606,56.58,0.7221,49.3867
1936-05-26,47.92,48.25,48.51,47.87,7944451,0.6886,0.64,46.5012,57.91,0.7462,49.5741
1936-05-27,48.25,48.76,49.13,47.0,7166478,1.057,2.13,46.5468,59.94,0.7973,49.7967
1936-05-28,48.76,50.34,50.41,48.57,15846481,3.2404,1.84,46.577,65.5,0.9543,50.378
1936-05-29,50.34,50.31,50.55,50.02,1172447,-0.0596,0.53,46.5808,65.31,1.064,50.8663
1936-06-01,50.31,50.82,51.86,49.71,15422709,1.0137,2.15,46.5874,67.02,1.1786,51.3928
1936-06-02,50.82,50.77,51.87,49.41,3038826,-0.0984,2.46,46.5784,66.67,1.2509,51.736
1936-06-03,50.77,50.21,51.59,49.99,9103778,-1.103,1.6,46.5542,62.76,1.2486,51.9379
1936-06-04,50.21,48.87,50.99,45.83,10405486,-2.6688,5.16,46.5442,54.51,1.1257,51.9735
1936-06-05,48.87,48.86,50.21,48.16,8760101,-0.0205,2.05,46.5598,54.45,1.0158,51.9575
1936-06-08,48.86,49.41,50.39,47.46,960365,1.1257,2.93,46.5874,57.13,0.962,51.9969
1936-06-09,49.41,50.88,51.83,49.12,16113462,2.9751,2.71,46.6576,63.34,1.0261,52.2638
1936-06-10,50.88,50.85,52.44,50.28,7160821,-0.059,2.16,46.7128,63.14,1.0623,52.3211
1936-06-11,50.85,51.21,53.0,50.83,17935042,0.708,2.17,46.7802,64.59,1.1072,52.164
1936-06-12,51.21,52.93,53.17,51.17,8123628,3.3587,2.0,46.8672,70.56,1.267,52.3924
1936-06-15,52.93,52.85,54.23,51.96,19122932,-0.1511,2.27,46.9626,69.97,1.3714,52.8295
1936-06-16,52.85,51.82,53.54,50.72,18307583,-1.9489,2.82,47.0504,62.69,1.3554,53.0591
1936-06-17,51.82,50.34,53.06,49.64,14934003,-2.856,3.42,47.1274,54.0,1.2093,53.0818
1936-06-18,50.34,51.61,54.48,49.26,4344528,2.5228,5.22,47.2342,59.22,1.1824,53.2403
1936-06-19,51.61,51.8,52.07,51.36,12356720,0.3681,0.71,47.384,59.96,1.163,53.2845
1936-06-22,51.8,51.91,52.34,50.67,17239851,0.2124,1.67,47.516,60.4,1.1433,53.2929
1936-06-23,51.91,53.22,54.97,51.86,12136259,2.5236,3.11,47.6634,65.33,1.2194,53.5299
1936-06-24,53.22,52.65,54.89,52.32,6757389,-1.071,2.57,47.8412,61.73,1.2196,53.6358
1936-06-25,52.65,52.33,53.65,51.14,6663013,-0.6078,2.51,48.001,59.74,1.1804,53.7683
1936-06-26,52.33,51.74,52.88,50.77,16812490,-1.1275,2.11,48.1378,56.15,1.0891,53.8172
1936-06-29,51.74,51.86,51.91,50.96,4573494,0.2319,0.95,48.292,56.72,1.0148,53.8743
1936-06-30,51.86,51.28,52.28,50.8,18313493,-1.1184,1.48,48.473,53.12,0.8987,53.8875
1936-07-01,51.28,53.34,54.65,51.24,15212657,4.0172,3.41,48.7108,62.27,0.9618,54.1365
1936-07-02,53.34,51.27,53.62,50.58,9527392,-3.8808,3.04,48.881,51.41,0.8352,53.9577
1936-07-03,51.27,51.0,52.39,48.89,14682823,-0.5266,3.5,49.038,50.18,0.7049,53.7052
1936-07-06,51.0,49.72,51.43,49.22,2328276,-2.5098,2.21,49.1748,44.73,0.4927,53.6486
1936-07-07,49.72,49.08,50.01,48.98,15401909,-1.2872,1.03,49.2604,42.25,0.2698,53.8703
1936-07-08,49.08,46.74,51.0,45.41,16259429,-4.7677,5.59,49.3018,34.69,-0.0946,54.5524
1936-07-09,46.74,46.04,47.5,44.24,18484818,-1.4976,3.26,49.3086,32.8,-0.4348,55.1203
1936-07-10,46.04,46.63,47.59,46.02,3984468,1.2815,1.57,49.3214,35.97,-0.6494,55.2021
1936-07-13,46.63,46.76,47.0,46.41,14522854,0.2788,0.59,49.3394,36.68,-0.7997,55.1569
1936-07-14,46.76,46.42,46.76,45.62,12201779,-0.7271,1.14,49.3744,35.57,-0.9355,55.1982
1936-07-15,46.42,44.45,46.69,43.47,12843279,-4.2439,3.22,49.3598,29.93,-1.1884,55.5537
1936-07-16,44.45,45.47,45.59,43.66,14393920,2.2947,1.93,49.3514,35.62,-1.2916,55.5408
1936-07-17,45.47,44.95,46.07,44.86,14419135,-1.1436,1.21,49.3372,34.1,-1.3992,55.4725
1936-07-20,44.95,44.12,45.4,43.81,1492010,-1.8465,1.59,49.2978,31.77,-1.5338,55.379
1936-07-21,44.12,43.62,44.99,43.12,19484891,-1.1333,1.87,49.234,30.42,-1.6617,54.9907
1936-07-22,43.62,43.59,45.29,43.08,10340331,-0.0688,2.21,49.196,30.34,-1.7453,54.5748
1936-07-23,43.59,44.63,44.66,43.58,17869210,2.3859,1.08,49.1926,36.8,-1.708,54.0265
1936-07-24,44.63,44.04,45.53,43.12,10755924,-1.322,2.41,49.164,34.82,-1.7063,53.5271
1936-07-27,44.04,43.43,44.45,43.31,19360091,-1.3851,1.14,49.0806,32.86,-1.7342,52.932
1936-07-28,43.43,42.16,43.76,42.05,11163061,-2.9242,1.71,48.9414,29.18,-1.8377,52.4385
1936-07-29,42.16,41.98,43.1,39.99,1370345,-0.4269,3.11,48.8044,28.69,-1.9121,51.2157
1936-07-30,41.98,42.83,43.39,41.84,17737390,2.0248,1.55,48.6774,34.31,-1.8809,50.2923
1936-07-31,42.83,43.6,44.76,42.64,6098022,1.7978,2.12,48.5934,39.0,-1.7735,49.2025
1936-08-03,43.6,45.02,45.28,41.72,3033339,3.2569,3.56,48.5354,46.57,-1.5559,48.3354
1936-08-04,45.02,44.01,45.33,43.32,592278,-2.2434,2.01,48.4506,42.53,-1.4483,47.4592
1936-08-05,44.01,42.89,44.67,40.7,473624,-2.5449,3.97,48.3332,38.53,-1.4368,47.1579
1936-08-06,42.89,42.27,44.19,42.16,3685307,-1.4456,2.03,48.1718,36.49,-1.4608,46.9925
1936-08-07,42.27,41.69,43.01,41.04,1142218,-1.3721,1.97,47.9994,34.64,-1.5093,46.694
1936-08-10,41.69,42.11,43.28,41.25,12880865,1.0074,2.03,47.8252,37.12,-1.4966,46.2221
1936-08-11,42.11,42.69,43.79,40.75,367743,1.3773,3.04,47.6636,40.49,-1.4233,45.7131
1936-08-12,42.69,42.42,44.16,40.87,19512945,-0.6325,3.29,47.5078,39.43,-1.3712,45.6101
1936-08-13,42.42,41.49,42.76,41.13,1428683,-2.1924,1.63,47.3602,35.95,-1.389,45.3334
1936-08-14,41.49,41.01,43.86,40.36,3315007,-1.1569,3.5,47.2032,34.26,-1.4253,45.1739
1936-08-17,41.01,41.68,42.02,39.68,18647275,1.6337,2.34,47.0486,38.59,-1.3841,45.0564
1936-08-18,41.68,43.44,44.45,41.55,16330373,4.2226,2.9,46.8998,48.22,-1.1957,45.0357
1936-08-19,43.44,42.14,43.61,41.46,18299969,-2.9926,2.15,46.7256,42.87,-1.1381,44.9559
1936-08-20,42.14,43.31,44.04,41.62,6071420,2.7765,2.42,46.5676,48.42,-0.9867,44.7274
1936-08-21,43.31,42.78,43.98,41.74,11897572,-1.2237,2.24,46.3646,46.23,-0.8991,44.5659
1936-08-24,42.78,40.15,43.05,38.86,15350774,-6.1477,4.19,46.1106,37.23,-1.03,44.6632
1936-08-25,40.15,39.68,40.28,38.5,7423222,-1.1706,1.78,45.8678,35.89,-1.1584,44.8733
1936-08-26,39.68,38.74,39.83,38.58,9442832,-2.369,1.25,45.6358,33.3,-1.3207,45.1869
1936-08-27,38.74,38.18,39.91,38.16,14503000,-1.4455,1.75,45.3672,31.82,-1.4775,45.4323
1936-08-28,38.18,38.21,42.68,37.43,13771309,0.0786,5.25,45.0954,32.0,-1.5811,45.4535
1936-08-31,38.21,38.55,39.5,37.91,15208580,0.8898,1.59,44.8282,34.05,-1.6172,45.0378
1936-09-01,38.55,38.71,39.17,37.9,3945111,0.415,1.27,44.538,35.04,-1.6142,44.7359
1936-09-02,38.71,39.96,40.94,38.61,5710273,3.2291,2.33,44.2842,42.34,-1.4938,44.5223
1936-09-03,39.96,39.47,40.72,39.44,2990953,-1.2262,1.28,44.027,40.42,-1.4215,44.3857
1936-09-04,39.47,39.53,41.8,39.09,16039500,0.152,2.71,43.7828,40.77,-1.3439,44.2976
1936-09-07,39.53,40.19,40.69,38.78,10991897,1.6696,1.91,43.5494,44.67,-1.2151,44.1464
1936-09-08,40.19,40.86,41.85,40.13,7283864,1.6671,1.72,43.341,48.37,-1.0469,43.9209
1936-09-09,40.86,41.77,42.91,40.77,1967798,2.2271,2.14,43.1096,52.98,-0.8306,43.8239
1936-09-10,41.77,40.97,42.18,40.23,1455180,-1.9153,1.95,42.9036,48.85,-0.7155,43.7732
1936-09-11,40.97,39.13,42.12,38.12,5650307,-4.4911,4.0,42.6662,40.95,-0.764,43.7207
1936-09-14,39.13,38.41,39.46,35.89,10696818,-1.84,3.57,42.44,38.34,-0.8506,43.6074
1936-09-15,38.41,38.2,39.7,38.17,18078750,-0.5467,1.53,42.2224,37.58,-0.9256,43.0953
1936-09-16,38.2,37.61,38.8,37.15,15116315,-1.5445,1.65,42.0398,35.47,-1.0209,42.8563
1936-09-17,37.61,39.31,39.48,37.22,16196521,4.5201,2.26,41.9052,45.04,-0.9483,42.1639
1936-09-18,39.31,39.05,40.24,38.48,7721563,-0.6614,1.76,41.7536,43.97,-0.9013,41.4907
1936-09-21,39.05,39.69,40.58,38.05,4954089,1.6389,2.53,41.6122,47.3,-0.8032,41.4407
1936-09-22,39.69,39.39,39.69,39.16,14864494,-0.7559,0.53,41.4716,45.92,-0.7411,41.4195
1936-09-23,39.39,39.42,40.34,39.27,15740873,0.0762,1.07,41.371,46.09,-0.6816,41.4377
1936-09-24,39.42,38.85,39.55,38.26,3238987,-1.446,1.29,41.2386,43.32,-0.6727,41.4147
1936-09-25,38.85,39.21,39.99,38.49,2832414,0.9266,1.5,41.1238,45.55,-0.6293,41.3938
1936-09-28,39.21,37.8,40.26,37.78,15575862,-3.596,2.48,40.9974,39.07,-0.7007,41.4514
1936-09-29,37.8,37.03,38.56,36.28,1449790,-2.037,2.28,40.8656,36.05,-0.81,41.6036
1936-09-30,37.03,36.8,38.2,36.77,6141214,-0.6211,1.43,40.7298,35.18,-0.9048,41.6742
1936-10-01,36.8,36.0,38.22,35.75,17310972,-2.1739,2.47,40.5572,32.25,-1.0325,41.8537
1936-10-02,36.0,35.62,36.29,34.44,10991395,-1.0556,1.85,40.3888,30.94,-1.1512,42.0041
1936-10-05,35.62,36.44,37.71,35.16,10542297,2.3021,2.55,40.249,36.92,-1.1656,41.9025
1936-10-06,36.44,36.39,37.79,34.97,4870266,-0.1372,2.82,40.1336,36.71,-1.1676,41.6337
1936-10-07,36.39,36.56,37.12,35.47,8546577,0.4672,1.65,40.0252,38.0,-1.1423,41.0418
1936-10-08,36.56,35.78,36.85,34.78,14524871,-2.1335,2.07,39.8842,34.53,-1.1717,40.6259
1936-10-09,35.78,35.73,36.35,35.36,15821172,-0.1397,0.99,39.7268,34.32,-1.1853,40.5367
1936-10-12,35.73,38.66,39.25,35.56,1075409,8.2004,3.69,39.5996,52.9,-0.9488,40.565
1936-10-13,38.66,38.69,39.63,37.84,9579916,0.0776,1.79,39.4932,53.05,-0.7503,40.6163
1936-10-14,38.69,38.82,41.45,37.35,2340616,0.336,4.1,39.4118,53.72,-0.5758,40.7188
1936-10-15,38.82,38.73,39.87,38.01,14444413,-0.2318,1.86,39.341,53.15,-0.4397,40.6367
1936-10-16,38.73,37.58,38.89,36.65,19444082,-2.9693,2.24,39.2588,46.41,-0.4199,40.4965
1936-10-19,37.58,38.11,39.58,37.12,18620110,1.4103,2.46,39.1788,49.59,-0.3572,40.2633
1936-10-20,38.11,35.02,39.41,34.49,1114649,-8.1081,4.92,39.0254,36.15,-0.5506,40.1346
1936-10-21,35.02,35.43,37.36,34.33,16414916,1.1708,3.03,38.8856,38.53,-0.6631,39.8853
1936-10-22,35.43,35.63,35.91,34.03,7438007,0.5645,1.88,38.7684,39.71,-0.7277,39.6847
1936-10-23,35.63,35.3,36.34,34.49,2467096,-0.9262,1.85,38.6542,38.4,-0.7964,39.3792
1936-10-26,35.3,35.61,35.75,35.15,14853272,0.8782,0.6,38.5328,40.39,-0.8164,39.278
1936-10-27,35.61,35.65,36.74,35.44,14230703,0.1123,1.3,38.377,40.65,-0.8195,39.2449
1936-10-28,35.65,36.2,37.42,34.72,12145350,1.5428,2.7,38.2582,44.34,-0.7688,39.2204
1936-10-29,36.2,37.38,37.86,35.68,1828515,3.2597,2.18,38.1396,51.32,-0.6262,39.2958
1936-10-30,37.38,35.42,38.73,35.12,17407662,-5.2434,3.61,37.9924,41.92,-0.6636,39.304
1936-11-02,35.42,35.59,36.62,34.11,11537237,0.48,2.51,37.9012,42.89,-0.6719,39.3031
1936-11-03,35.59,34.33,36.94,33.67,14545343,-3.5403,3.27,37.7942,37.81,-0.7712,39.3875
1936-11-04,34.33,34.49,35.63,33.34,379127,0.4661,2.29,37.7092,38.8,-0.8274,39.4222
1936-11-05,34.49,34.84,36.33,34.26,11223843,1.0148,2.07,37.6424,41.02,-0.8341,39.4449
1936-11-06,34.84,34.53,35.54,33.82,2173752,-0.8898,1.72,37.5688,39.65,-0.8546,39.4817
1936-11-09,34.53,34.75,34.98,33.81,4813862,0.6371,1.17,37.4928,41.15,-0.8434,39.1535
1936-11-10,34.75,36.35,37.46,34.65,17806636,4.6043,2.81,37.4456,50.74,-0.6973,38.7883
1936-11-11,36.35,35.18,37.34,34.93,3164848,-3.2187,2.41,37.35,44.97,-0.6683,38.2861
1936-11-12,35.18,34.95,35.9,33.26,14696533,-0.6538,2.64,37.2596,43.91,-0.6563,37.7038
1936-11-13,34.95,35.75,35.93,34.57,16479605,2.289,1.36,37.184,48.45,-0.5756,37.3996
1936-11-16,35.75,37.29,38.45,34.27,253312,4.3077,4.18,37.126,55.86,-0.3829,37.1441
1936-11-17,37.29,37.21,38.07,36.29,9511687,-0.2145,1.78,37.053,55.42,-0.234,37.4065
1936-11-18,37.21,36.87,38.44,35.4,9577377,-0.9137,3.04,36.955,53.46,-0.1418,37.5635
1936-11-19,36.87,35.58,37.99,33.92,10707952,-3.4988,4.07,36.8472,46.74,-0.1708,37.5613
1936-11-20,35.58,36.19,36.74,34.67,3763721,1.7144,2.07,36.7884,49.95,-0.143,37.6117
1936-11-23,36.19,33.91,36.48,32.44,8461325,-6.3001,4.04,36.6984,40.2,-0.3014,37.6899
1936-11-24,33.91,32.88,34.02,31.8,16382684,-3.0375,2.22,36.592,36.72,-0.5043,37.8877
1936-11-25,32.88,32.35,33.01,31.51,17092654,-1.6119,1.5,36.4868,35.04,-0.6997,38.0451
1936-11-26,32.35,31.48,33.69,30.72,3149213,-2.6893,2.97,36.3302,32.41,-0.9143,38.0556
1936-11-27,31.48,30.61,33.94,30.48,1271212,-2.7637,3.46,36.1614,29.99,-1.1414,38.3794
1936-11-30,30.61,29.26,30.67,29.14,16559755,-4.4103,1.53,35.9528,26.66,-1.414,38.7894
1936-12-01,29.26,30.63,31.08,28.76,6692764,4.6822,2.32,35.7776,34.59,-1.5022,38.9269
1936-12-02,30.63,28.69,30.7,26.53,18492410,-6.3337,4.17,35.563,29.7,-1.7089,39.2547
1936-12-03,28.69,28.06,28.9,27.68,15894387,-2.1959,1.22,35.3472,28.29,-1.9016,39.5147
1936-12-04,28.06,27.48,28.5,27.25,5704871,-2.067,1.25,35.1126,27.03,-2.0772,39.7491
1936-12-07,27.48,28.09,29.11,26.09,10152483,2.2198,3.02,34.9184,30.55,-2.1425,39.7716
1936-12-08,28.09,28.92,29.59,26.8,14670888,2.9548,2.79,34.7562,35.12,-2.103,39.4275
1936-12-09,28.92,30.43,31.3,28.56,13620047,5.2213,2.74,34.6288,42.55,-1.9276,39.1381
1936-12-10,30.43,30.0,30.94,29.52,7272800,-1.4131,1.42,34.5088,41.1,-1.8026,38.8496
1936-12-11,30.0,30.39,31.0,29.12,18553606,1.3,1.88,34.4042,42.99,-1.6529,38.3921
1936-12-14,30.39,28.81,30.45,28.66,9573656,-5.1991,1.79,34.2516,37.72,-1.6429,37.5631
1936-12-15,28.81,29.27,29.82,28.48,11878583,1.5967,1.34,34.1092,40.02,-1.5796,36.5843
1936-12-16,29.27,29.51,30.49,28.63,14783978,0.82,1.86,33.9682,41.25,-1.4929,35.5125
1936-12-17,29.51,29.91,30.04,28.65,19923901,1.3555,1.39,33.8508,43.32,-1.376,34.6415
1936-12-18,29.91,28.05,30.15,27.41,4844117,-6.2187,2.74,33.6972,36.81,-1.4171,33.3551
1936-12-21,28.05,28.6,29.16,27.55,8372108,1.9608,1.61,33.496,39.7,-1.3893,32.5765
1936-12-22,28.6,27.95,29.01,27.36,3485113,-2.2727,1.65,33.2812,37.52,-1.4036,32.0017
1936-12-23,27.95,29.01,29.07,27.67,10622795,3.7925,1.4,33.085,43.01,-1.3142,31.439
1936-12-24,29.01,28.98,29.55,28.14,15823617,-0.1034,1.41,32.89,42.9,-1.2316,31.0481
1936-12-25,28.98,26.97,29.46,26.54,7870489,-6.9358,2.92,32.6778,35.96,-1.3131,30.9642
1936-12-28,26.97,25.21,28.54,24.83,12503826,-6.5258,3.71,32.4198,31.2,-1.5025,31.3571
1936-12-29,25.21,25.75,26.31,24.98,17367422,2.142,1.33,32.2344,34.09,-1.5906,31.2795
1936-12-30,25.75,26.63,27.3,25.66,8003376,3.4175,1.64,32.0584,38.6,-1.5714,31.2977
1936-12-31,26.63,24.66,27.24,24.52,11131582,-7.3977,2.72,31.839,33.13,-1.6955,31.5763
1937-01-01,24.66,25.86,26.33,24.3,9793170,4.8662,2.03,31.6502,38.82,-1.6777,31.6469
1937-01-04,25.86,25.28,26.11,25.27,17536152,-2.2428,0.84,31.4436,37.17,-1.691,31.7349
1937-01-05,25.28,23.33,25.77,21.49,2239481,-7.7136,4.28,31.1972,32.23,-1.8376,31.9709
1937-01-06,23.33,23.81,24.27,22.36,11096947,2.0574,1.91,30.9494,34.53,-1.8933,31.7835
1937-01-07,23.81,24.5,24.75,22.8,2351964,2.8979,1.95,30.6918,37.81,-1.8602,31.5115
1937-01-08,24.5,23.57,26.73,22.42,4099858,-3.7959,4.31,30.4548,35.25,-1.8874,31.1619
1937-01-11,23.57,24.41,25.28,23.13,14498782,3.5639,2.15,30.2312,39.26,-1.8201,30.9552
1937-01-12,24.41,22.53,25.61,22.5,18886380,-7.7018,3.11,29.9952,34.16,-1.8966,30.7751
1937-01-13,22.53,22.28,24.23,21.33,13334504,-1.1096,2.9,29.751,33.54,-1.9549,30.4636
1937-01-14,22.28,22.6,23.54,22.17,11623933,1.4363,1.37,29.5062,35.17,-1.9528,29.9021
1937-01-15,22.6,23.34,24.63,22.24,18857749,3.2743,2.39,29.2824,38.9,-1.8698,29.5954
1937-01-18,23.34,22.59,24.01,22.39,3604455,-3.2134,1.62,29.0392,36.6,-1.8433,29.1518
1937-01-19,22.59,22.27,23.34,20.73,15805035,-1.4166,2.61,28.7576,35.63,-1.8271,28.7845
1937-01-20,22.27,23.36,23.67,21.87,8122287,4.8945,1.8,28.5212,41.33,-1.7066,27.9932
1937-01-21,23.36,23.33,23.94,22.66,9978775,-0.1284,1.28,28.2888,41.22,-1.5952,27.0152
1937-01-22,23.33,22.19,24.54,21.69,5102075,-4.8864,2.85,28.0176,37.23,-1.5806,26.5655
1937-01-25,22.19,22.71,23.17,20.62,13415547,2.3434,2.55,27.726,40.08,-1.5097,26.4114
1937-01-26,22.71,22.34,23.93,21.81,3728422,-1.6292,2.12,27.4286,38.73,-1.4665,26.1363
1937-01-27,22.34,21.26,23.64,20.54,5484965,-4.8344,3.1,27.1164,35.04,-1.5021,25.6364
1937-01-28,21.26,21.13,21.4,21.06,16307039,-0.6115,0.34,26.8274,34.61,-1.5232,25.5624
1937-01-29,21.13,23.55,24.12,20.28,7042218,11.4529,3.84,26.5746,47.48,-1.3293,25.0953
1937-02-01,23.55,22.22,23.62,22.13,3274638,-5.6476,1.49,26.3408,42.52,-1.2684,24.6744
1937-02-02,22.22,19.51,22.67,17.69,8621849,-12.1962,4.98,26.0734,34.6,-1.4224,25.0079
1937-02-03,19.51,19.74,20.0,19.33,13151179,1.1789,0.67,25.8212,35.7,-1.5084,25.0812
1937-02-04,19.74,19.05,21.03,18.49,7283369,-3.4954,2.54,25.5726,33.87,-1.6137,25.0444
1937-02-05,19.05,19.27,20.37,18.82,4377163,1.1549,1.55,25.3458,35.01,-1.6603,25.0355
1937-02-08,19.27,18.97,19.45,17.57,9643517,-1.5568,1.88,25.14,34.14,-1.7018,24.8223
1937-02-09,18.97,20.42,20.48,17.49,8554505,7.6436,2.99,24.9358,41.67,-1.5992,24.743
1937-02-10,20.42,18.85,21.09,17.1,4733530,-7.6885,3.99,24.739,36.77,-1.6259,24.7843
1937-02-11,18.85,18.91,19.13,18.58,1034247,0.3183,0.55,24.556,37.07,-1.6235,24.7335
1937-02-12,18.91,19.04,19.21,18.44,4774153,0.6875,0.77,24.3872,37.77,-1.5927,24.5062
1937-02-15,19.04,20.44,22.07,17.77,17074220,7.3529,4.3,24.2342,44.88,-1.4388,24.3285
1937-02-16,20.44,19.86,21.4,19.3,16308510,-2.8376,2.1,24.053,42.7,-1.348,24.1784
1937-02-17,19.86,19.64,22.25,19.41,5276977,-1.1078,2.84,23.8372,41.87,-1.2791,23.8047
1937-02-18,19.64,22.13,22.17,19.34,4439468,12.6782,2.83,23.6798,53.0,-1.0119,23.5702
1937-02-19,22.13,21.83,23.04,20.94,19123535,-1.3556,2.1,23.5086,51.71,-0.815,23.5152
1937-02-22,21.83,23.14,23.87,20.87,5760809,6.0009,3.0,23.3952,56.65,-0.5469,23.6081
1937-02-23,23.14,22.42,23.76,22.03,18909424,-3.1115,1.73,23.2582,53.42,-0.3881,23.6221
1937-02-24,22.42,23.19,23.81,20.92,8510389,3.4344,2.89,23.1318,56.29,-0.1978,23.9256
1937-02-25,23.19,22.75,23.37,21.45,15037955,-1.8974,1.92,22.9886,54.23,-0.0815,24.1332
1937-02-26,22.75,23.44,24.16,22.39,3180322,3.033,1.77,22.8964,56.9,0.0655,24.1088
1937-03-01,23.44,24.35,26.5,22.53,15568828,3.8823,3.97,22.8114,60.19,0.2526,24.5321
1937-03-02,24.35,26.08,26.79,24.26,8415332,7.1047,2.53,22.774,65.57,0.5342,25.4782
1937-03-03,26.08,26.48,28.61,25.98,17015855,1.5337,2.63,22.7234,66.69,0.7807,26.3627
1937-03-04,26.48,25.46,26.62,23.72,6732752,-3.852,2.9,22.653,61.21,0.8836,26.8425
1937-03-05,25.46,25.98,26.6,24.01,12121756,2.0424,2.59,22.6332,62.89,0.9956,27.3509
1937-03-08,25.98,25.15,26.45,24.16,8607071,-3.1948,2.29,22.632,58.55,1.0058,27.5933
1937-03-09,25.15,25.05,25.27,24.16,12992577,-0.3976,1.11,22.618,58.03,0.9944,27.8516
1937-03-10,25.05,27.05,28.38,24.08,19117762,7.984,4.3,22.6264,64.76,1.1336,28.2735
1937-03-11,27.05,26.52,27.57,25.75,11840412,-1.9593,1.82,22.6636,61.93,1.1875,28.4657
1937-03-12,26.52,24.81,28.09,24.27,12554250,-6.448,3.82,22.6426,53.75,1.0798,28.3142
1937-03-15,24.81,25.42,25.52,24.39,19586430,2.4587,1.13,22.6454,55.98,1.0317,28.3294
1937-03-16,25.42,25.75,25.98,25.12,14695149,1.2982,0.86,22.6938,57.19,1.0087,28.2048
1937-03-17,25.75,24.79,27.04,23.68,2348534,-3.7282,3.36,22.7134,52.67,0.9025,27.7721
1937-03-18,24.79,25.02,25.83,24.77,18134041,0.9278,1.06,22.7238,53.62,0.8274,27.7016
1937-03-19,25.02,25.38,26.16,24.15,14607114,1.4388,2.01,22.76,55.13,0.7879,27.5547
1937-03-22,25.38,24.94,25.52,24.64,8121998,-1.7336,0.88,22.7706,52.86,0.7128,27.5098
1937-03-23,24.94,22.86,26.15,21.76,4005622,-8.34,4.39,22.7772,43.72,0.4799,27.4426
1937-03-24,22.86,22.1,24.32,21.59,7198975,-3.3246,2.73,22.7736,40.93,0.2314,27.6017
1937-03-25,22.1,21.41,23.08,21.1,6582834,-3.1222,1.98,22.7498,38.53,-0.021,27.8247
1937-03-26,21.41,21.83,22.3,21.0,14946822,1.9617,1.3,22.7196,40.81,-0.185,27.992
1937-03-29,21.83,20.96,22.21,20.41,2323475,-3.9853,1.8,22.687,37.69,-0.3808,28.2608
1937-03-30,20.96,22.53,23.12,20.08,6946410,7.4905,3.04,22.6922,45.74,-0.4046,28.1364
1937-03-31,22.53,22.09,22.68,21.87,13082354,-1.953,0.81,22.6668,44.02,-0.4538,27.9369
1937-04-01,22.09,22.06,22.97,21.89,5086279,-0.1358,1.08,22.6414,43.9,-0.4895,27.8458
1937-04-02,22.06,22.36,23.75,22.05,16060877,1.3599,1.7,22.6448,45.51,-0.488,27.6291
1937-04-05,22.36,22.18,23.97,21.43,9081757,-0.805,2.54,22.6342,44.68,-0.4956,27.5081
1937-04-06,22.18,21.4,23.16,21.13,3525133,-3.5167,2.03,22.6154,41.18,-0.5581,27.4145
1937-04-07,21.4,19.75,22.33,19.08,9364358,-7.7103,3.25,22.5852,34.94,-0.7324,27.0457
1937-04-08,19.75,22.44,24.1,19.1,16473146,13.6203,5.0,22.6114,48.61,-0.646,26.5208
1937-04-09,22.44,24.23,24.67,22.27,13802614,7.9768,2.4,22.625,55.34,-0.4281,26.4382
1937-04-12,24.23,23.73,24.65,23.03,14889701,-2.0636,1.62,22.6552,53.24,-0.2924,26.1807
1937-04-13,23.73,21.23,25.48,19.35,11303769,-10.5352,6.13,22.6896,44.22,-0.3822,25.7417
1937-04-14,21.23,21.71,22.32,20.37,14766592,2.261,1.95,22.729,46.11,-0.41,25.4448
1937-04-15,21.71,20.99,21.94,20.22,8393917,-3.3164,1.72,22.7678,43.72,-0.4844,25.0658
1937-04-16,20.99,22.35,22.97,20.39,19105469,6.4793,2.58,22.8294,49.09,-0.4288,24.5066
1937-04-19,22.35,22.7,23.17,22.23,9048267,1.566,0.94,22.904,50.4,-0.3524,24.0197
1937-04-20,22.7,23.33,24.23,21.5,12361734,2.7753,2.73,22.9622,52.76,-0.2382,24.0945
1937-04-21,23.33,24.78,25.67,22.97,19819417,6.2152,2.7,23.0808,57.74,-0.0304,24.564
1937-04-22,24.78,27.07,27.84,23.26,16776049,9.2413,4.58,23.244,64.16,0.3154,25.6627
1937-04-23,27.07,26.28,27.95,25.48,9592618,-2.9184,2.47,23.3888,60.73,0.5198,26.2894
1937-04-26,26.28,26.64,27.57,24.82,5362836,1.3699,2.75,23.5128,61.74,0.7027,26.8776
